objectid,title,date,format,arastirmaci,eser_adi,sayfa_no,padisah_donemi,muellif_adi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazin_turu,yazi_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,istinsah_yeri,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,tematik_kapsam,notlar,arastirmaci_notu,,
babinger_1005,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Paris Milli Kütüphanesi,nr. c.r. 88 Schafer nr. 1050,,48.83393323,2.375792984,Fransa,Paris,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1006,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Paris Milli Kütüphanesi,nr. c.r. 88 Schafer nr. 1059,,48.83393323,2.375792984,Fransa,Paris,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1007,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Petersburg Şark Enstitüsü,nr. 480,,59.94421678,30.32190096,Rusya,St. Petersburg,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1008,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Ayasofya nr. 3181/2,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1009,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Nuruosmaniye Kütüphanesi,nr. 3311,Nuruosmaniye,41.01025877,28.97066319,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1010,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Nuruosmaniye Kütüphanesi,nr. 3314/5,Nuruosmaniye,41.01025877,28.97066319,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1011,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Mehmediyye nr. 4318/9,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1012,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Halet Efendi nr. 604,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1013,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Halet Efendi nr. 631,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1014,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Hüsrev Paşa nr. 395,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1015,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Esad Efendi nr. 2341,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1016,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Esad Efendi nr. 2309/10,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1017,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Esad Efendi nr. 2342/4,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1018,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Ragıb Paşa nr. 1009/13,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1019,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Beyazıt Devlet Kütüphanesi,nr. 2422/3,Beyazıt,41.01122884,28.96551583,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1020,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Beşir Ağa nr. 477/8,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1021,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Selim Ağa nr. 818,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1022,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Süleymaniye Kütüphanesi,Hamidiyye nr. 934,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1023,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Kahire TK,TK. 202,,30.06721968,31.22713699,Mısır,Kahire,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1024,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Kahire TK,TK. 228,,30.06721968,31.22713699,Mısır,Kahire,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1025,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,,record,Ecem Miray Biliz,Hadâ’iku’l-hakâ’ik fî tekmileti’ş-Şekâ’ik,189-190,,Nev’izâde Atâullâh (Atâ’i),1634,,,,,,,,,,Zeyl,eş-Şekâ’iku’n-nu‘mâniyye fî ‘Ulemâ’i’d-Devleti’l-‘Osmâniyye,Ahmed Taşköprüzâde,,Osmanlı Türkçesi,,,,Türk Tarih Kurumu Kütüphanesi,nr. 65,Türk Tarih Kurumu,39.93139844,32.85603139,Türkiye,Ankara,,,"Atâʾî’nin zeylinde, II. Selim devrinde yaşamış olmakla birlikte Taşköprülüzâde’nin eserine dâhil etmediği bilginler ile IV. Murad saltanatında yaşamış bilgin, fâtih ve şeyhler de eklenmiştir.",,,,
babinger_1026,Vaslü’l-Kâmil fî Ahvâli’l-Vezîri’l-‘Âdil,1628,record,Ecem Miray Biliz,Vaslü’l-Kâmil fî Ahvâli’l-Vezîri’l-‘Âdil,191,IV. Murad,Mehmed b. Ahmed Nerkesî,1635,,1038,1038 (1628),1628,,,,Mensur,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 1059,,48.20638245,16.36692749,Avusturya,Viyana,,,Sultanın kayınbiraderi ve sadrazam Salih Paşa'nın kardeşi savaşçı Boşnak Murtezâ Paşa'nın valiliği zamanına aittir. Tarih edebiyatı arasında anılmaktadır.,,,,
babinger_1027,Vaslü’l-Kâmil fî Ahvâli’l-Vezîri’l-‘Âdil,1628,record,Ecem Miray Biliz,Vaslü’l-Kâmil fî Ahvâli’l-Vezîri’l-‘Âdil,191,IV. Murad,Mehmed b. Ahmed Nerkesî,1635,,1038,1038 (1628),1628,,,,Mensur,,,,,,,,,,Konsular-Akademie,nr. 308,,48.20638245,16.36692749,Avusturya,Viyana,,,Sultanın kayınbiraderi ve sadrazam Salih Paşa'nın kardeşi savaşçı Boşnak Murtezâ Paşa'nın valiliği zamanına aittir. Tarih edebiyatı arasında anılmaktadır.,,,,
babinger_1028,Vaslü’l-Kâmil fî Ahvâli’l-Vezîri’l-‘Âdil,1628,record,Ecem Miray Biliz,Vaslü’l-Kâmil fî Ahvâli’l-Vezîri’l-‘Âdil,191,IV. Murad,Mehmed b. Ahmed Nerkesî,1635,,1038,1038 (1628),1628,,,,Mensur,,,,,,,,,,Topkapı Sarayı,Erivan Köşkü,Topkapı Sarayı,41.011649,28.98341108,Türkiye,İstanbul,,,Sultanın kayınbiraderi ve sadrazam Salih Paşa'nın kardeşi savaşçı Boşnak Murtezâ Paşa'nın valiliği zamanına aittir. Tarih edebiyatı arasında anılmaktadır.,,,,
babinger_1029,İnşâ,,record,Ecem Miray Biliz,İnşâ,191,,Mehmed b. Ahmed Nerkesî,1635,,,,,,,,Mensur,,,,,,,,,,Berlin Devlet Kütüphanesi,or. 8° 1613,,52.507756,13.37086122,Almanya,Berlin,,,Değişik konulu 50 yazı bulunmaktadır. Tarih edebiyatı olarak anılmaktadır.,,,,
babinger_1030,İnşâ,,record,Ecem Miray Biliz,İnşâ,191,,Mehmed b. Ahmed Nerkesî,1635,,,,,,,,Mensur,,,,,,,,,,Berlin Devlet Kütüphanesi,or. 2° 3375,,52.507756,13.37086122,Almanya,Berlin,,,Değişik konulu 50 yazı bulunmaktadır. Tarih edebiyatı olarak anılmaktadır.,,,,
babinger_1031,İnşâ,,record,Ecem Miray Biliz,İnşâ,191,,Mehmed b. Ahmed Nerkesî,1635,,,,,,,,Mensur,,,,,,,,,,Bavyera Devlet Kütüphanesi,nr. 235,,48.14761466,11.58030024,Almanya,Münih,,,Değişik konulu 50 yazı bulunmaktadır. Tarih edebiyatı olarak anılmaktadır.,,,,
babinger_1032,İnşâ,,record,Ecem Miray Biliz,İnşâ,191,,Mehmed b. Ahmed Nerkesî,1635,,,,,,,,Mensur,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 257,,48.20638245,16.36692749,Avusturya,Viyana,,,Değişik konulu 50 yazı bulunmaktadır. Tarih edebiyatı olarak anılmaktadır.,,,,
babinger_1033,İnşâ,,record,Ecem Miray Biliz,İnşâ,191,,Mehmed b. Ahmed Nerkesî,1635,,,,,,,,Mensur,,,,,,,,,,Konsular-Akademie,nr. 87,,48.20638245,16.36692749,Avusturya,Viyana,,,Değişik konulu 50 yazı bulunmaktadır. Tarih edebiyatı olarak anılmaktadır.,,,,
babinger_1034,Târîh-i Âl-i Osmân,1623,record,Ecem Miray Biliz,Târîh-i Âl-i Osmân,192,IV. Murad,Ahmed Hasan Beyzâde,1636,,1032,1032 (1623),1623,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 1046,,48.20638245,16.36692749,Avusturya,Viyana,IV. Murad,,Kanunî Süleyman'ın cülusundan I. Mustafa'nın ikinci kez tahta çıkışına kadar olan süreci ilk bölümde işlemiştir. İkinci bölümde ise yazar gördüğü olayları anlatmıştır.,,,,
babinger_1035,Târîh-i Âl-i Osmân,1623,record,Ecem Miray Biliz,Târîh-i Âl-i Osmân,192,IV. Murad,Ahmed Hasan Beyzâde,1636,,1032,1032 (1623),1623,,,,,,,,,,,,,,Ragıb,nr. 987,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,IV. Murad,,Kanunî Süleyman'ın cülusundan I. Mustafa'nın ikinci kez tahta çıkışına kadar olan süreci ilk bölümde işlemiştir. İkinci bölümde ise yazar gördüğü olayları anlatmıştır.,,,,
babinger_1036,Târîh-i Âl-i Osmân,1623,record,Ecem Miray Biliz,Târîh-i Âl-i Osmân,192,IV. Murad,Ahmed Hasan Beyzâde,1636,,1032,1032 (1623),1623,,,,,,,,,,,,,,Nuruosmaniye Kütüphanesi,nr. 3105/6,Nuruosmaniye,41.01025877,28.97066319,Türkiye,İstanbul,IV. Murad,,Kanunî Süleyman'ın cülusundan I. Mustafa'nın ikinci kez tahta çıkışına kadar olan süreci ilk bölümde işlemiştir. İkinci bölümde ise yazar gördüğü olayları anlatmıştır.,,,,
babinger_1037,Târîh-i Âl-i Osmân,1623,record,Ecem Miray Biliz,Târîh-i Âl-i Osmân,192,IV. Murad,Ahmed Hasan Beyzâde,1636,,1032,1032 (1623),1623,,,,,,,,,,,,,,Süleymaniye Kütüphanesi,Ankara,Süleymaniye,41.01615221,28.96396037,Türkiye,İstanbul,IV. Murad,,Kanunî Süleyman'ın cülusundan I. Mustafa'nın ikinci kez tahta çıkışına kadar olan süreci ilk bölümde işlemiştir. İkinci bölümde ise yazar gördüğü olayları anlatmıştır.,,,,
babinger_1038,Târîh-i Âl-i Osmân,1623,record,Ecem Miray Biliz,Târîh-i Âl-i Osmân,192,IV. Murad,Ahmed Hasan Beyzâde,1636,,1032,1032 (1623),1623,,,,,,,,,,,,,,Kahire TK,nr. 169,,30.06721968,31.22713699,Mısır,Kahire,IV. Murad,,Kanunî Süleyman'ın cülusundan I. Mustafa'nın ikinci kez tahta çıkışına kadar olan süreci ilk bölümde işlemiştir. İkinci bölümde ise yazar gördüğü olayları anlatmıştır.,,,,
babinger_1039,Târîh-i Âl-i Osmân,1623,record,Ecem Miray Biliz,Târîh-i Âl-i Osmân,192,IV. Murad,Ahmed Hasan Beyzâde,1636,,1032,1032 (1623),1623,,,,,,,,,,,,,,Türk Tarih Kurumu Kütüphanesi,nr. 517,Türk Tarih Kurumu,39.93139844,32.85603139,Türkiye,İstanbul,IV. Murad,,Kanunî Süleyman'ın cülusundan I. Mustafa'nın ikinci kez tahta çıkışına kadar olan süreci ilk bölümde işlemiştir. İkinci bölümde ise yazar gördüğü olayları anlatmıştır.,,,,
babinger_1040,Ravhu’r-Rûh fîmâ Hadasa Ba‘de’l-Mi’eti’t-Tâsi‘a mine’l-Fiteni ve’l-Futûh,,record,Ecem Miray Biliz,Ravhu’r-Rûh fîmâ Hadasa Ba‘de’l-Mi’eti’t-Tâsi‘a mine’l-Fiteni ve’l-Futûh,193,,Îsâ b. Lutfullâh,1638,,,,,,,,,,,,,,,,,,Berlin Devlet Kütüphanesi,nr. 9743,,52.507756,13.37086122,Almanya,Berlin,,901-1039 (1495-1629),"Yemen'deki fetihler, isyanlar ve olayları anlatan kronik",,,,
babinger_1041,Ravhu’r-Rûh fîmâ Hadasa Ba‘de’l-Mi’eti’t-Tâsi‘a mine’l-Fiteni ve’l-Futûh,,record,Ecem Miray Biliz,Ravhu’r-Rûh fîmâ Hadasa Ba‘de’l-Mi’eti’t-Tâsi‘a mine’l-Fiteni ve’l-Futûh,193,,Îsâ b. Lutfullâh,1638,,,,,,,,,,,,,,,,,,British Museum,suppl. 590,,51.51953386,-0.1269388205,İngiltere,Londra,,901-1039 (1495-1629),"Yemen'deki fetihler, isyanlar ve olayları anlatan kronik",,,,
babinger_1042,Ravhu’r-Rûh fîmâ Hadasa Ba‘de’l-Mi’eti’t-Tâsi‘a mine’l-Fiteni ve’l-Futûh,,record,Ecem Miray Biliz,Ravhu’r-Rûh fîmâ Hadasa Ba‘de’l-Mi’eti’t-Tâsi‘a mine’l-Fiteni ve’l-Futûh,193,,Îsâ b. Lutfullâh,1638,,,,,,,,,,,,,,,,,,Kahire AK,AK. V. 60 v.d. 139,,30.06721968,31.22713699,Mısır,Kahire,,901-1039 (1495-1629),"Yemen'deki fetihler, isyanlar ve olayları anlatan kronik",,,,
babinger_1043,Enfâsü’l-ahbâr,1617-1622,record,Ecem Miray Biliz,Enfâsü’l-ahbâr,193,I. Mustafâ / II. Osman,Şerefeddîn (Mîr Şeref),1640,,1026-1032,"1026-1032 
(1617-1622)",1617-1622,,Farsça,,,,,,,,,,,,,,,,,,,,,"Kitap altı bâba ayrılır. Her bâbın içindekiler şunlardır : 1. Yaradılış, 2. Fars kıralları, 3. Siyer (Peygamber tarihi), 4. Halifeler, 5. Abbasîler. 5. Moğol Hükümdarları, 7. Timur, 8. Osmanlı hanedanı",,,,
babinger_1044,Târîh-i Rıdvân Paşazâde,1639,record,Ecem Miray Biliz,Târîh-i Rıdvân Paşazâde,194,IV. Murad,Abdullâh Çelebi (Rıdvân Paşazâde),,,1049,1049 (1639),1639,,,,,,,,,,,,,,Berlin,8° 962,,52.507756,13.37086122,Almanya,Berlin,Sadrâzam Kara Mustafâ Paşa,,Dünya tarihine ait eser yuvarlak hesap 600 bölümde bütün eski ve yeni tarihi anlatır. 9 fasıldan oluşmaktadır: 1. İnsanın yaratılışından kitabın yazıldığı zamana kadar. 2.Tufandan sonra Mısır Kralları. 3. Mısır'ın tılsımları. 4. Mısır'ın diğer memleketler yanındaki öncelliği. 5.Mısır'ın bölgeleri. 6. Mısır'ın Halifeler zamanındaki valileri. 7. Mısır hükümdarlarının yıkılış nedenleri. 8. I.Selim ile Kânsûh el-Gûrî arasındaki muhabere. 9. I. Selim'in Tûmânbây ile beş savaşı. Deccâl'e ait hikâye ve Yûnus'un balığın karnındaki duasıyla biter.,,,,
